brewery_id,brewery_name,review_time,review_overall,review_aroma,review_appearance,review_profilename,beer_style,review_palate,review_taste,beer_name,beer_abv,beer_beerid
163,Amstel Brouwerij B. V.,1301868987,1.5,1.5,3,BeerFMAndy,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1301658165,1.5,2,2.5,IronCitySteve,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1301027099,1.5,1,2,TheKingofWichita,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300803071,2,2,2,sitarist,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300214370,3.5,2.5,3,BeerCon5,Light Lager,3,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1300117887,3.5,3,2,krazyboi,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1299955122,2,2,3,ianjsullivan,Light Lager,3,2.5,Amstel Light,3.5,436
15636,Calapooia Brewing Company,1250036968,2,3,2,RedDiamond,American Pale Lager,1.5,2.5,Pacific Pilsner,4.5,51814
163,Amstel Brouwerij B. V.,1299724906,2,2,2.5,mdunman,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1299698275,2.5,2,2,PhillyStyle,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297908147,2.5,1.5,1.5,junjun,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297128561,3.5,2,3,JMad,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1297059860,2.5,1.5,3,Spider889,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1296868422,2,2,2,Wasatch,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1296245089,1.5,1.5,2.5,deadliest,Light Lager,1.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295661690,1.5,1,2,secondtooth,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295228575,4,2.5,2.5,Beerbluesbiology,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295214309,2,1.5,2.5,rowingbrewer,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1295011913,1.5,2,3,OWSLEY069,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1293910312,3,2,3,alleykatking,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1136418037,4,3,2.5,gorilla19,Euro Pale Lager,3.5,3.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1293899379,3,2,2,BeerLover99,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292909131,2,2,2,FosterJM,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292715957,2.5,2.5,2,theboozecruise,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292652439,2,2,2.5,lmdengis,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292179072,1.5,1,1.5,larryi86,Light Lager,2,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292125482,2.5,1,2,JayS2629,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292017166,3,2,3,Stunner97,Light Lager,1.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1292011114,1.5,1,1,Rifugium,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1291519910,4,3,4,barknee,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1288871939,2.5,3,3.5,taigor,Light Lager,2.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1288379982,2,2,2,hardy008,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1288117242,1,1.5,1.5,beerprovedwright,Light Lager,1.5,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1287979168,3,2,2.5,xnicknj,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1287640606,2,2,3,TMoney2591,Light Lager,3,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1287525968,3,2,2,Derranged,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1286452054,2,2,3,Thorpe429,Light Lager,2.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1285810656,4.5,2,2.5,NODAK,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1285213845,2,3,3,socon67,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1282530967,2.5,2,2.5,mikesgroove,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1282523166,1.5,2,2,divineaudio,Light Lager,1.5,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1281588944,3.5,3,3,VietPong,Light Lager,3.5,3.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1281558381,3,2,2.5,claybeer,Light Lager,2,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1281471170,1,1,1.5,jrallen34,Light Lager,1,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1281324612,1,1,1.5,aasher,Light Lager,1,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1110868341,4,3.5,3.5,vladimerjr,Euro Pale Lager,3.5,4,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1280536414,3,4,1.5,Mosstrooper,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1280126035,3,1.5,2.5,jsprain1,Light Lager,2,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1279508350,1,2.5,4,drabmuh,Light Lager,1,1,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1278800707,3.5,2.5,3,beertunes,Light Lager,3,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1278689678,3.5,2.5,1,Blitzen15,Light Lager,3.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1278366920,4,3.5,3.5,JoeyBeerBelly,Light Lager,3.5,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1277528135,3.5,2,3,Milestone221,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1277221520,2,3,2,Beerandraiderfan,Light Lager,2.5,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1277218608,2,1.5,2,bundy462,Light Lager,2,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1274066363,4.5,3,2.5,kneeland,Light Lager,4,4,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1273711486,2,2.5,2.5,Chizoad,Light Lager,3,2,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1141619237,4.5,3.5,3.5,eb003,Euro Pale Lager,4.5,4.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1273181506,3.5,3,4,steveh,Light Lager,2.5,3,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1273097791,1.5,3,3.5,elvisnj,Light Lager,2.5,1.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1272945265,3,2.5,3,bsp77,Light Lager,3.5,2.5,Amstel Light,3.5,436
163,Amstel Brouwerij B. V.,1309576308,2.5,2,2.5,TheBrewo,Euro Pale Lager,2.5,2,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1290120816,3.5,2.5,3,morebeergood,Euro Pale Lager,2.5,3,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1285009640,2,2,2.5,Jayli,Euro Pale Lager,3,2,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1238550598,5,3,3,guitarcrazy3,Euro Pale Lager,4,4,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1231533223,5,2.5,2.5,frankld2,Euro Pale Lager,3,3.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1231390928,2,1,2,BeerZack,Euro Pale Lager,2.5,1.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1227278934,4.5,3,3,hoppheadIPA,Euro Pale Lager,3,3,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1099772870,4,3,3,Tang07,Euro Pale Lager,3,3,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1024089633,4,3,3,javajeep1972,Euro Pale Lager,3,3.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1018885343,4.5,3.5,4,KingSpank,Euro Pale Lager,4.5,3.5,Amstel Bright,5,3386
163,Amstel Brouwerij B. V.,1314210055,2.5,2.5,3,djura,Euro Pale Lager,1.5,2,Amstel (Pure Filtered),4.7,33584
163,Amstel Brouwerij B. V.,1271078812,2,2,2.5,philphilphil,Euro Pale Lager,2.5,1.5,Amstel (Pure Filtered),4.7,33584
163,Amstel Brouwerij B. V.,1221807076,3,2,2,WHROO,Euro Pale Lager,3,3,Amstel (Pure Filtered),4.7,33584
163,Amstel Brouwerij B. V.,1165555650,3,3,3.5,Finite,Euro Pale Lager,2,2,Amstel (Pure Filtered),4.7,33584
163,Amstel Brouwerij B. V.,1162892949,2,2.5,3.5,joecast,Euro Pale Lager,2,1.5,Amstel (Pure Filtered),4.7,33584
163,Amstel Brouwerij B. V.,1310079095,3,3,4,rvdoorn,Maibock / Helles Bock,3,3,Amstel Lentebock,,1417
163,Amstel Brouwerij B. V.,1325019307,3.5,3,3.5,IPA35,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1321049397,2.5,2.5,2,RodneyFarva,Euro Pale Lager,2.5,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1316518219,2,1.5,2.5,NatalBrewingCo,Euro Pale Lager,3,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1313968846,3,3,3,biegaman,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1311275368,2.5,2.5,3,BEERME528,Euro Pale Lager,2.5,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1304375804,5,4,4,EssexAleMan,Euro Pale Lager,4.5,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1302376327,3,3.5,4,Beerandraiderfan,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1302375610,2,2,2.5,kojevergas,Euro Pale Lager,1.5,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1300660400,2.5,2.5,2.5,rarbring,Euro Pale Lager,2.5,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1297876819,2,3,3,RuudJH,Euro Pale Lager,3,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1295952411,2.5,1.5,2,djura,Euro Pale Lager,2,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1295909281,2.5,2,4,flyingpig,Euro Pale Lager,2,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1294840328,2,1,2.5,emiricius,Euro Pale Lager,1.5,1,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1294332917,2.5,3,4.5,drpimento,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1284665800,3.5,3,3,flexabull,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1283898698,3,3,3,JAXSON,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1281729434,3.5,2.5,3,ThaCreep,Euro Pale Lager,2,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1273679985,4,2.5,3.5,BucBasil,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1268422602,3,2.5,2.5,Thehuntmaster,Euro Pale Lager,2.5,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1264830917,3.5,2.5,3.5,BeerSingh,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1264118626,3,3,3,fullsweep,Euro Pale Lager,3.5,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1259012924,3,2.5,3,Brabander,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1258674052,3.5,2.5,3.5,yael6666,Euro Pale Lager,2,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1258332436,3.5,3.5,3,junjun,Euro Pale Lager,4,3,Amstel Lager,5,1414
9020,Yazoo Brewing Company,1286077149,3,3,3,Urbancaver,American IPA,3,3,Hop Project #35,,61726
163,Amstel Brouwerij B. V.,1258102285,2.5,2,3,Paisan,Euro Pale Lager,2,1.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1254653588,4,2,4,rvdoorn,Euro Pale Lager,3,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1248020897,3,2.5,3,PartyBear,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1243329721,4,2,3,EatsTacos,Euro Pale Lager,3,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1243266794,2,3,2.5,BlackHaddock,Euro Pale Lager,2,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1229806077,3.5,2.5,3,tconboy,Euro Pale Lager,3,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1227697377,1.5,2,3,MrAleman,Euro Pale Lager,1.5,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1225380862,4.5,3.5,4,BucBasil,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1224341283,4,3.5,4,bark,Euro Pale Lager,4,4,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1154122721,2.5,3,3.5,tesguino,Euro Pale Lager,3.5,3,Amstel Lager,5,1414
1386,Harmon Restaurant & Brewery,1222399241,3,3.5,2.5,explosivebeer,Extra Special / Strong Bitter (ESB),3,3,Brown's Point ESB,5.8,4371
163,Amstel Brouwerij B. V.,1223753384,2.5,2.5,3.5,wl0307,Euro Pale Lager,2.5,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1221688593,1,3,3,northyorksammy,Euro Pale Lager,1.5,1.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1211262446,2,2,2,rye726,Euro Pale Lager,1.5,1.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1206752244,3,2.5,2.5,ATPete,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1203847994,2.5,3,3.5,Absumaster,Euro Pale Lager,3,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1199903479,4,3,4,gam3,Euro Pale Lager,4,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1197675120,4,3,3,flatblack80,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1197318966,2.5,2.5,3,thierrynantes,Euro Pale Lager,2,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1195508974,3,3.5,3.5,OWSLEY069,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1180880582,2.5,2,3,AlexLMS,Euro Pale Lager,1.5,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1179239382,2,2,3,seanyfo,Euro Pale Lager,2,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1178258474,4,2.5,2.5,Bionic,Euro Pale Lager,2.5,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1167238212,3.5,3.5,3,skutra,Euro Pale Lager,3,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1139605001,3.5,3.5,3,TheDeuce,Euro Pale Lager,3.5,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1138988357,4,3,3.5,67cuda,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1119500851,2,2.5,2,scaliasux,Euro Pale Lager,4,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1093976675,3,3.5,4,Bierman9,Euro Pale Lager,3.5,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1089494570,3,2.5,2.5,cypressbob,Euro Pale Lager,2.5,2,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1085304739,2.5,2.5,2.5,mwrseeley,Euro Pale Lager,2.5,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1079394087,1.5,2,1,TerryW,Euro Pale Lager,1.5,1.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1071504537,1,1,2,diablo14,Euro Pale Lager,1,1,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1069041990,4,3,3,ILJAY,Euro Pale Lager,3,3,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1057762689,1,1,2,BSF,Euro Pale Lager,1,1,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1037424391,2,2,2,ipogios,Euro Pale Lager,2,2.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1018886101,3.5,2,2.5,KingSpank,Euro Pale Lager,3,3.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1018594037,2,2,2,rastaman,Euro Pale Lager,1.5,1.5,Amstel Lager,5,1414
163,Amstel Brouwerij B. V.,1300724300,2.5,2.5,3,RuudJH,German Pilsener,3,2.5,Amstel 1870,5,1413
163,Amstel Brouwerij B. V.,1224162248,4.5,3,3.5,dbek,Bock,3.5,3.5,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1246406107,3.5,2.5,3,adamette,German Pilsener,2,3,Amstel 1870,5,1413
163,Amstel Brouwerij B. V.,1164998633,3.5,2.5,3.5,Absumaster,German Pilsener,3,2.5,Amstel 1870,5,1413
163,Amstel Brouwerij B. V.,1078800883,3,2.5,2,bieristgut,German Pilsener,3,3,Amstel 1870,5,1413
163,Amstel Brouwerij B. V.,1322665333,4,4,4,BEERchitect,Bock,4,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1311460318,4,4,4,rvdoorn,Bock,4,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1297278489,3.5,4,3.5,david18,Bock,3.5,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1288631579,3.5,3.5,3.5,RuudJH,Bock,3,3.5,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1262048648,3.5,3.5,4.5,ccrida,Bock,3.5,3,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1258805686,3.5,3.5,3.5,junjun,Bock,3,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1257623609,3,3.5,2.5,MM3,Bock,3,3.5,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1255766531,2,2,3,PapaEugene,Bock,4,3,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1225226615,4,4,4,BlackHaddock,Bock,4,4,Amstel Bock,7,1418
23020,Brouwerij Van Viven,1310957745,4,3.5,3,CrazyDavros,American Porter,2.5,4,Viven Porter,7,63220
163,Amstel Brouwerij B. V.,1204054337,3.5,4,3.5,seanyfo,Bock,3.5,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1160840303,3,3.5,3.5,Absumaster,Bock,3.5,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1129037854,4.5,3.5,4,patto1ro,Bock,4,4,Amstel Bock,7,1418
163,Amstel Brouwerij B. V.,1103712416,3.5,3.5,4,paterlodie,Bock,4,4,Amstel Bock,7,1418
3407,"Clockwork Beer Co, The",1114373506,3.5,4,3.5,foamer,English India Pale Ale (IPA),4,3.5,Amber IPA,3.8,23326
3407,"Clockwork Beer Co, The",1323651945,3.5,3,3,charlatan,Euro Pale Lager,3.5,3.5,Original Lager,4.8,23329
3407,"Clockwork Beer Co, The",1114374291,3.5,3,2.5,foamer,Euro Pale Lager,4,3.5,Original Lager,4.8,23329
3407,"Clockwork Beer Co, The",1323651155,4,3,3.5,charlatan,Altbier,3.5,4,Red Alt Ale,4.4,23328
3407,"Clockwork Beer Co, The",1207484970,4,3.5,3,kmacphail,Altbier,4,4,Red Alt Ale,4.4,23328
3407,"Clockwork Beer Co, The",1114542418,4,4,3.5,BSF,Altbier,4,3.5,Red Alt Ale,4.4,23328
3407,"Clockwork Beer Co, The",1114373972,4,3.5,4,foamer,Altbier,4,4,Red Alt Ale,4.4,23328
3407,"Clockwork Beer Co, The",1114373736,3.5,3,4,foamer,Kölsch,4,3.5,Gosch,4.8,23327
16604,Landhausbräu Koller,1199452337,4,3.5,3.5,stcules,Munich Dunkel Lager,3.5,4,Kollers Naturtrüb Dunkel,,40395
16604,Landhausbräu Koller,1199451839,3.5,3,3.5,stcules,German Pilsener,3,3.5,Kollers Naturtrüb Hell,,40394
11715,Destiny Brewing Company,1136341254,2.5,3,4,weeare138,Herbed / Spiced Beer,3,2.5,Holiday Ale,7.5,27666
11715,Destiny Brewing Company,1131391277,4.5,4.5,4,GnomeKing,Pumpkin Ale,4,5,Pumpkin Ale,5,26817
11715,Destiny Brewing Company,1128288104,4,4,4,weeare138,American Stout,4,4,Dry Stout,,26133
11715,Destiny Brewing Company,1136340304,4,3.5,3.5,weeare138,American IPA,3.5,3,Newark IPA,5.5,27664
11715,Destiny Brewing Company,1129503963,4.5,3.5,3.5,NeroFiddled,Rye Beer,4,4,Red Rye Ale,5,26419
11715,Destiny Brewing Company,1129503578,4.5,3.5,4,NeroFiddled,American Pale Wheat Ale,4,4,Wheat Ale,5,26418
11715,Destiny Brewing Company,1137124057,4,3.5,4,blitheringidiot,American Pale Ale (APA),3.5,3.5,Pale Ale,4.5,26420
11715,Destiny Brewing Company,1129504403,4,2.5,4,NeroFiddled,American Pale Ale (APA),4,3.5,Pale Ale,4.5,26420
1463,Harboes Bryggeri A/S,1074055338,3,3,3.5,surfmeister,Euro Pale Lager,3,3.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
11715,Destiny Brewing Company,1137124895,3.5,3.5,4,blitheringidiot,Milk / Sweet Stout,3,4,Sweet Stout,4.8,27799
11715,Destiny Brewing Company,1137125989,3.5,3,4,blitheringidiot,American IPA,4,4,IPA,,26132
11715,Destiny Brewing Company,1130936611,3,3,3,Gavage,American IPA,4,3.5,IPA,,26132
11715,Destiny Brewing Company,1129505059,4.5,3.5,3.5,NeroFiddled,American IPA,4,4,IPA,,26132
11715,Destiny Brewing Company,1128287517,4,3.5,3.5,weeare138,American IPA,3.5,4,IPA,,26132
18185,Hokusetsu Brewery,1322108698,2,2,3,BeerZack,Euro Pale Lager,5,1.5,Nobu Special Reserve,5.5,52445
18185,Hokusetsu Brewery,1314658724,4,3.5,4,jALEson,Euro Pale Lager,4.5,3.5,Nobu Special Reserve,5.5,52445
18185,Hokusetsu Brewery,1252415951,3,2.5,3,jrallen34,Euro Pale Lager,2.5,3.5,Nobu Special Reserve,5.5,52445
1463,Harboes Bryggeri A/S,1177260971,2,2.5,2.5,bark,Euro Pale Lager,3,2,"Harboe Silver Beer 3,5%",3.5,36470
1463,Harboes Bryggeri A/S,1147377686,2,2.5,2.5,gnoff,Low Alcohol Beer,2,2,Harboe Den Glada Danskens Lättöl,2.2,22808
1463,Harboes Bryggeri A/S,1112729265,2,2,3.5,bark,Low Alcohol Beer,2.5,2,Harboe Den Glada Danskens Lättöl,2.2,22808
1463,Harboes Bryggeri A/S,1061434306,3,2,3,beerguy101,Euro Pale Lager,3,2.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1307188970,3,3,3,xylophonica,Euro Pale Lager,2.5,2.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1289534327,3,2.5,3,tubacharlie,Euro Pale Lager,3,3,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1282090897,4,3,2.5,EwaldEichstaett,Euro Pale Lager,4,3.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1271535863,4,3,3,beertunes,Euro Pale Lager,3.5,3,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1271044960,3,2.5,3,mralphabet,Euro Pale Lager,3,2.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1260400800,4,3,3,ATPete,Euro Pale Lager,3.5,3,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1254345407,3,3,2.5,drpimento,Euro Pale Lager,2.5,3,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1248489008,2.5,2.5,3,ThatWineGuy,Euro Pale Lager,3,3,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1246230664,3.5,3.5,3.5,BierFan,Euro Pale Lager,3.5,4,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1239758414,3,3,3,WakeandBake,Euro Pale Lager,3,3.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1239250968,3,3,3,PhilfromPA,Euro Pale Lager,3.5,3.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1237412934,2,3,4,midnite2sixman,Euro Pale Lager,2,2,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1052407809,3,4,4,BeachBierLieben,Euro Pale Lager,3,3.5,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1022229539,3,2,3,ADR,Euro Pale Lager,2.5,2,Harboe Bjørnebryg (Bear Beer),4.9,3825
1463,Harboes Bryggeri A/S,1177933322,1.5,1.5,2,bark,Euro Pale Lager,2.5,1.5,"Harboe Pilsner 2,8%",2.8,36580
1463,Harboes Bryggeri A/S,1312310148,3,2.5,3.5,Sunnanek,Euro Strong Lager,2.5,2.5,Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),7.7,22604
1463,Harboes Bryggeri A/S,1292344250,4,4.5,3,tbeckett,Euro Strong Lager,4,3.5,Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),7.7,22604
1463,Harboes Bryggeri A/S,1287514763,4,2,2,catrone,Euro Strong Lager,1.5,1.5,Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),7.7,22604
1463,Harboes Bryggeri A/S,1234899932,2,2.5,2,BlackHaddock,Euro Strong Lager,2.5,2.5,Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),7.7,22604
1463,Harboes Bryggeri A/S,1122318951,3.5,3,2.5,bark,Euro Strong Lager,2.5,2,Harboe Bjørnebryg Extra Stark (Bear Beer Extra Strong),7.7,22604
1463,Harboes Bryggeri A/S,1189195817,2,3.5,4,bark,Euro Pale Lager,2,1.5,Harboe Kräftöl,2.8,38540
1463,Harboes Bryggeri A/S,1114337696,2,2.5,3.5,GreenCard,Euro Strong Lager,3,2.5,"Netto ""24"" Fødselsdags-Bryg",10,23315
1463,Harboes Bryggeri A/S,1178050474,3.5,3,4,bark,Euro Pale Lager,3.5,4,"Harboe Påskebryg 2,8%",2.8,36609
